Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score
2026-09-26T06:07:38.624,KABRAEXTRU,0.0,24.74,29.18,industrials,engineering,1170.93,2026-09-26,,,,,,,,,,,,,,,,,,
2026-09-26T06:07:38.624,STLNETWORK,0.0,12.6,24.09,telecom-service,telecommunications - service provider,1488.85,2026-09-26,,,,,,,,,,,,,,,,,,
2026-09-26T06:07:38.624,AHCL,0.0,18.68,36.11,healthcare,pharmaceuticals - indian - bulk drugs & formln,792.52,2026-09-26,,,,,,,,,,,,,,,,,,
2026-09-26T06:07:38.624,SALSTEEL,0.13,14.68,17.9,metals & mining,steel - sponge iron,393.16,2026-09-26,,,,,,,,,,,,,,,,,,
2026-09-26T06:07:38.624,SPECTRUM,0.15,14.42,14.98,industrials,electric equipment,1991.71,2026-09-26,,,,,,,,,,,,,,,,,,
2026-09-26T06:07:38.624,SHREEJISPG,0.21,5.55,8.4,transportation,shipping,1226.33,2026-09-26,,,,,,,,,,,,,,,,,,
2026-09-26T06:07:38.624,GCSL,0.24,3.8,6.15,financials,finance & investments,644.81,2026-09-26,,,,,,,,,,,,,,,,,,
2026-09-26T06:07:38.624,BHAGERIA,0.25,18.0,18.0,chemicals,dyes and pigments,486.21,2026-09-26,,,,,,,,,,,,,,,,,,
2026-09-26T06:07:38.624,MUKANDLTD,0.54,18.77,25.9,metals & mining,steel - medium / small,610.6,2026-09-26,,,,,,,,,,,,,,,,,,
2026-09-26T06:07:38.624,KANORICHEM,0.68,18.6,18.6,chemicals,chemicals,222.11,2026-09-26,,,,,,,,,,,,,,,,,,
2026-09-26T06:07:38.624,ROLEXRINGS,0.75,13.5,14.95,auto,auto ancillaries,2540.86,2026-09-26,,,,,,,,,,,,,,,,,,
